,Person,SeasonNr,EpisodeID,EpisodeTitle,Scene,ScreenLine
19455,TOMMEN,6,56,blood of my blood,GREAT SEPT OF BAELOR - PRAYER ROOM_1, I don’t understand.
19456,MARGAERY,6,56,blood of my blood,GREAT SEPT OF BAELOR - PRAYER ROOM_1, It’s all right. It really is. It’s such a relief to let go of those lies.
19457,TOMMEN,6,56,blood of my blood,GREAT SEPT OF BAELOR - PRAYER ROOM_1, What about Loras?
19458,MARGAERY,6,56,blood of my blood,GREAT SEPT OF BAELOR - PRAYER ROOM_1," I love my brother. I will always love my brother. His soul is pure and perfect. His sins don’t erase that purity, they only obscure it. He just needs to atone for them. We all do. Sooner or later, one way or another. The gods have a plan for us all.INT. HORN HILL - HALLWAYSAM paces. GILLY enters on the far end of the hall. She is wearing a dress and her hair is done up."
19459,GILLY,6,56,blood of my blood,GREAT SEPT OF BAELOR - PRAYER ROOM_1, It’s hard to walk in this.
19460,SAM,6,56,blood of my blood,GREAT SEPT OF BAELOR - PRAYER ROOM_1, It’s beautiful. You’re beautiful.
19461,SAM,6,56,blood of my blood,HORN HILL - DINING HALL," This venison, it’s very tasty. Is it from today’s hunt?"
19462,DICKON,6,56,blood of my blood,HORN HILL - DINING HALL," Well, no. We haven’t been able to cure that one yet. This is last week’s."
19463,SAM,6,56,blood of my blood,HORN HILL - DINING HALL," Oh, of course. Sorry. Long journey."
19464,DICKON,6,56,blood of my blood,HORN HILL - DINING HALL, Brought it down from 70 yards. One shot.
19465,SAM,6,56,blood of my blood,HORN HILL - DINING HALL," Oh, that’s a fair distance."
19466,DICKON,6,56,blood of my blood,HORN HILL - DINING HALL, So do you do much hunting up at the wall?
19467,SAM,6,56,blood of my blood,HORN HILL - DINING HALL," Oh, yes. Yes. A good amount. North of the Wall, you don’t hunt, you don’t eat."
19468,DICKON,6,56,blood of my blood,HORN HILL - DINING HALL, Mm-hmmm. Mostly deer or is it elk as well?
19469,SAM,6,56,blood of my blood,HORN HILL - DINING HALL," Rabbits. Sometimes squirrels. I say “we,” it’s my friend Jon mostly. Sometimes Edd. Oh, and Gilly. She’s- - she’s quite a good hunter as well. Um, huntress."
19470,MELESSA,6,56,blood of my blood,HORN HILL - DINING HALL," I imagine it’s common where you’re from. We once met a man, Lord Umber from Last Hearth, wasn’t it, Randyll, who said he taught all his daughters how to hunt."
19471,TALLA,6,56,blood of my blood,HORN HILL - DINING HALL, Your father taught you to hunt? Our father would never teach us. I think our father could learn a thing or two from your father.
19472,RANDYLL,6,56,blood of my blood,HORN HILL - DINING HALL, That’s enough of that.
19473,MELESSA,6,56,blood of my blood,HORN HILL - DINING HALL," Samwell, would you care for more bread?"
19474,SAM,6,56,blood of my blood,HORN HILL - DINING HALL," Oh, yes. Yes, please. Thank you, Mother."
19475,RANDYLL,6,56,blood of my blood,HORN HILL - DINING HALL, Not fat enough already?
19476,SAM,6,56,blood of my blood,HORN HILL - DINING HALL, I travelled south under orders from the Lord Commander. He wants me to- -
19477,RANDYLL,6,56,blood of my blood,HORN HILL - DINING HALL, I read your letter. You’re to be a maester.
19478,SAM,6,56,blood of my blood,HORN HILL - DINING HALL," Yes. And once I have my chain, I’ll return to Castle Black."
19479,RANDYLL,6,56,blood of my blood,HORN HILL - DINING HALL, I thought the Night’s Watch might make a man of you. Something resembling a man at least. You managed to stay soft and fat.
19480,RANDYLL,6,56,blood of my blood,HORN HILL - DINING HALL, Your nose buried in books. Spending your life reading about the achievements of better men. I’ll wager you still can’t sit a horse or wield a sword.
19481,MELESSA,6,56,blood of my blood,HORN HILL - DINING HALL," Randyll, to be maester of the Night’s Watch is a great honor."
19482,GILLY,6,56,blood of my blood,HORN HILL - DINING HALL, He can wield a sword. He killed a Thenn. He killed a White Walker.
19483,DICKON,6,56,blood of my blood,HORN HILL - DINING HALL, There’s no such thing.
19484,GILLY,6,56,blood of my blood,HORN HILL - DINING HALL, I saw it with my own eyes on our way down to Castle Black. He drove a dagger into the walker’s heart. He risked his own life to save mine more than once. He’s a greater warrior than either of you will ever be.
19485,RANDYLL,6,56,blood of my blood,HORN HILL - DINING HALL, Your way down to Castle Black? Where did he kill a white walker? Where are you from? How’d you come to meet my son?
19486,GILLY,6,56,blood of my blood,HORN HILL - DINING HALL, The Night’s Watch came to our keep.
19487,RANDYLL,6,56,blood of my blood,HORN HILL - DINING HALL, Where?
19488,SAM,6,56,blood of my blood,HORN HILL - DINING HALL, Gilly.
19489,GILLY,6,56,blood of my blood,HORN HILL - DINING HALL, North of the Wall.
19490,RANDYLL,6,56,blood of my blood,HORN HILL - DINING HALL, North of the Wall? You’re a Wildling. The Seven Kingdoms have waged war against these savages for centuries and here I sit hosting one in my hall thanks to my son. See that sword?
19491,RANDYLL,6,56,blood of my blood,HORN HILL - DINING HALL," It’s called Heartsbane. It’s been in our family for 500 years. It’s Valyrian steel. Only a handful of them left in the world. It’s supposed to go to my firstborn son after I die. To him. He will never wield that sword. If he were to become Lord Tarly of Horn Hill, it would be the end of this house. I took you for a Mole’s Town whore when I saw you and I made my peace with that. Who else would have him? But I overestimated him. No. It was a wildling whore that seduced my son. This you getting back at me, boy? Hmm? Bring that to my table and making me dine with it. And you got what you were after, didn’t you? A bastard. A half-breed bastard. Your invitation into our home."
19492,MELESSA,6,56,blood of my blood,HORN HILL - DINING HALL," Come, my dear. Talla."
19493,MELESSA,6,56,blood of my blood,HORN HILL - DINING HALL, I’ve lost my appetite.
19494,RANDYLL,6,56,blood of my blood,HORN HILL - DINING HALL, He dishonors us.
19495,MELESSA,6,56,blood of my blood,HORN HILL - DINING HALL, You dishonor yourself.
19496,RANDYLL,6,56,blood of my blood,HORN HILL - DINING HALL," Your mother’s a fine woman. You’re not worthy of her. To please her, I’ll take the wildling in. She can work in the kitchens. The bastard will be raised here. But this will be the last night you ever spend at Horn Hill."
19497,SAM,6,56,blood of my blood,HORN HILL - GILLY’S GUEST CHAMBER, I’m sorry I let him treat you that way. I was afraid he’d turn you and Little Sam away.
19498,GILLY,6,56,blood of my blood,HORN HILL - GILLY’S GUEST CHAMBER, I’m not angry at you. I’m angry that horrible people can treat good people that way and get away with it. When do you have to go?
19499,SAM,6,56,blood of my blood,HORN HILL - GILLY’S GUEST CHAMBER, First light.
19500,SAM,6,56,blood of my blood,HORN HILL - GILLY’S GUEST CHAMBER, Say good-bye to him for me.
19501,GILLY,6,56,blood of my blood,HORN HILL - GILLY’S GUEST CHAMBER," You’re not what he thinks you are, Sam. He doesn’t know what you are."
19502,SAM,6,56,blood of my blood,HORN HILL - GILLY’S GUEST CHAMBER," Good-bye, Gilly."
19503,GILLY,6,56,blood of my blood,HORN HILL - GILLY’S GUEST CHAMBER, Sam?
19504,SAM,6,56,blood of my blood,HORN HILL - GILLY’S GUEST CHAMBER, We’re leaving.
19505,GILLY,6,56,blood of my blood,HORN HILL - GILLY’S GUEST CHAMBER, What?
19506,SAM,6,56,blood of my blood,HORN HILL - GILLY’S GUEST CHAMBER, Get your things.
19507,GILLY,6,56,blood of my blood,HORN HILL - GILLY’S GUEST CHAMBER, I don’t have any things.
19508,GILLY,6,56,blood of my blood,HORN HILL - GILLY’S GUEST CHAMBER, What are you doing?
19509,SAM,6,56,blood of my blood,HORN HILL - GILLY’S GUEST CHAMBER, We belong together. All of us.
19510,GILLY,6,56,blood of my blood,HORN HILL - DINING CHAMBER, What about your mother and sister?
19511,SAM,6,56,blood of my blood,HORN HILL - DINING CHAMBER," Oh, they’ll understand."
19512,GILLY,6,56,blood of my blood,HORN HILL - DINING CHAMBER, Your sister’s dress.
19513,SAM,6,56,blood of my blood,HORN HILL - DINING CHAMBER, She won’t mind. Looks better on you anyway.
19514,GILLY,6,56,blood of my blood,HORN HILL - DINING CHAMBER, Sam. That’s your father’s sword.
19515,SAM,6,56,blood of my blood,HORN HILL - DINING CHAMBER, It’s my family’s sword.
19516,GILLY,6,56,blood of my blood,HORN HILL - DINING CHAMBER, Sam. Won’t he come for it?
19517,SAM,6,56,blood of my blood,HORN HILL - DINING CHAMBER, He can bloody well try.
19518,CLARENZO,6,56,blood of my blood,HORN HILL - DINING CHAMBER, The lion and the rose are one. I thank the gods above.
19519,CLARENZO,6,56,blood of my blood,HORN HILL - DINING CHAMBER," And to you, my beauteous bridge, I pledge undying love."
19520,ALL,6,56,blood of my blood,HORN HILL - DINING CHAMBER, Hail King Joffrey. Hail Queen Margaery.
19521,CLARENZO,6,56,blood of my blood,HORN HILL - DINING CHAMBER," I’ll drink a toast to my new queen, for there is no one fairer. Dear Uncle, will you share my joy and be my royal cupbearer?"
19522,BOBONO,6,56,blood of my blood,HORN HILL - DINING CHAMBER," Drink long and deep, my noble king, from this cup of sweet wine."
19523,BOBONO,6,56,blood of my blood,HORN HILL - DINING CHAMBER, The last drink he shall ever take. And vengeance shall be mine.
19524,CLARENZO,6,56,blood of my blood,HORN HILL - DINING CHAMBER, Poison! Murder! I gasp. I- - I die.
19525,CLARENZO,6,56,blood of my blood,HORN HILL - DINING CHAMBER, I limp. And it was he…
19526,CLARENZO,6,56,blood of my blood,HORN HILL - DINING CHAMBER, ...that poisoned me. My evil Uncle Imp.
19527,LADY CRANE,6,56,blood of my blood,HORN HILL - DINING CHAMBER," My firstborn son. My golden lion foully, falsely slain. I pray you found a lasting peace free from strife and pain."
19528,LADY CRANE,6,56,blood of my blood,HORN HILL - DINING CHAMBER," Hear my prayer, O cruel gods. Take my life instead. For I cannot face another day when my sweet boy is dead. Oh, woe. Oh grief."
19529,LADY CRANE,6,56,blood of my blood,HORN HILL - DINING CHAMBER," Oh, darkest day, my heart is full of sorrow. All hope is lost. All joy is gone. And there is no tomorrow."
19530,BOBONO,6,56,blood of my blood,HORN HILL - DINING CHAMBER, What is that I hear and smell? Someone I’ll soon send to hell.
19531,BOBONO,6,56,blood of my blood,HORN HILL - DINING CHAMBER, It’s time to see if truth they told who said Tywin Lannister shits gold.
19532,IZEMBARO,6,56,blood of my blood,HORN HILL - DINING CHAMBER, You beast. You beast. You killed my wife and now you’ve taken your father’s life.
19533,IZEMBARO,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE, No worse child ever stained this land.
19534,IZEMBARO,6,56,blood of my blood,SHEELBA SQUARE STAGE, Curse the day I named you.
19535,BOBONO,6,56,blood of my blood,SHEELBA SQUARE STAGE, My greatest crime. Now I must flee.
19536,BOBONO,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1, Then sail across the Narrow Sea to do unto you more treachery.
19537,BOBONO,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1, Don’t fear the winter.
19538,BOBONO,6,56,blood of my blood,SHEELBA SQUARE STAGE_1, Fear me!
19539,IZEMBARO,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1," Thank you. Ladies and gentlemen, I give you Bianca, Clarenzo."
19540,IZEMBARO,6,56,blood of my blood,SHEELBA SQUARE STAGE_1, I give you Bobono.
19541,IZEMBARO,6,56,blood of my blood,SHEELBA SQUARE STAGE_1, I give you Camello.
19542,IZEMBARO,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1," And last but not least, sweet Lady Crane."
19543,CAMELLO,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1, Give this a good beating. Shake those fleas out. That’s a dear.
19544,IZEMBARO,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1, That crowd was shit.
19545,LADY CRANE,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1, Girl.
19546,LADY CRANE,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1, What are you doing back here?
19547,ARYA,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1, Nothing.
19548,LADY CRANE,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1, I saw you the other day in the audience. How many times have you seen this stupid play?
19549,ARYA,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1, Three times.
19550,LADY CRANE,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1, Did you pay?
19551,ARYA,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1, No.
19552,LADY CRANE,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1," I remember when the players came to my village. I didn’t have any money, so I snuck in. Just like you. Saw the painted faces, the costumes, listened to the songs, cried when the young lovers died in each other’s arms. I ran off and joined them the next day, never looked back."
19553,ARYA,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1, You’re very good.
19554,LADY CRANE,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1, My final speech is shit.
19555,LADY CRANE,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1," But to be fair to myself, which I always like to be, the writing’s no good."
19556,ARYA,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1," So change it. It would all just be farting, belching, and slapping without you."
19557,LADY CRANE,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1, How would you change it?
19558,ARYA,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1, The queen loves her son more than anything. And he was taken from her before she could say good-bye. She wouldn’t just cry. She would be angry. She would want to kill the person who did this to her.
19559,LADY CRANE,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1, What’s your name?
19560,ARYA,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1, Mercy.
19561,LADY CRANE,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1," You have very expressive eyes, Mercy."
19562,LADY CRANE,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1, Wonderful eyebrows. Do you like pretending to be other people?
19563,ARYA,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1, I have to go. My father’s waiting for me.
19564,BIANCA,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1," Lady Crane, they loved you."
19565,LADY CRANE,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1, They were sweet. Or drunk. Drunkenly sweet.
19566,IZEMBARO,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1, No laugh for Ned’s death. These people are worse than animals.
19567,IZEMBARO,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1, But they loved her. They all love her.
19568,CAMELLO,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1," Yes, you are adored by people and animals alike."
19569,LADY CRANE,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1, I do what I can with what I’m given.
19570,IZEMBARO,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1, With what you’re given?
19571,LADY CRANE,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1," Well, I was thinking- -"
19572,IZEMBARO,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1," Oh, we’re all thinkers now, are we?"
19573,IZEMBARO,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1, Full to the tits with ideas.
19574,LADY CRANE,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1, I didn’t mean- -
19575,IZEMBARO,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1," You have ideas, I have ideas, he has ideas. Why should my ideas have any more value than yours simply because I’ve been doing this my whole life? Who is anyone to judge my work? This is my profession. I know what I’m doing."
19576,IZEMBARO,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1, You have no right to an opinion.
19577,ARYA,6,56,blood of my blood,SHEELBA SQUARE BACKSTAGE_1, Careful of that one. She wants you dead.
19578,JAQEN,6,56,blood of my blood,HOUSE OF BLACK AND WHITE - WASHING CHAMBER, And?
19579,WAIF,6,56,blood of my blood,HOUSE OF BLACK AND WHITE - WASHING CHAMBER, As I expected.
19580,JAQEN,6,56,blood of my blood,HOUSE OF BLACK AND WHITE - WASHING CHAMBER, A shame. A girl had many gifts.
19581,WAIF,6,56,blood of my blood,HOUSE OF BLACK AND WHITE - WASHING CHAMBER, You promised me.
19582,JAQEN,6,56,blood of my blood,HOUSE OF BLACK AND WHITE - WASHING CHAMBER, Don’t let her suffer.
19583,MACE,6,56,blood of my blood,UNKNOWN ALLEY, My lord.
19584,JAIME,6,56,blood of my blood,UNKNOWN ALLEY, My lord.
19585,MACE,6,56,blood of my blood,UNKNOWN ALLEY," My friends, the hour has come. Madness has overtaken this city and grasped in its claws my children. But now we must drive it back under the rocks whence it came. Madness has had its day!"
19586,CAPTAIN,6,56,blood of my blood,UNKNOWN ALLEY," Forward, march!"
19587,HIGH SPARROW,6,56,blood of my blood,GREAT SEPT OF BAELOR - STEPS," Rich or poor, noble or common, if we win, we must atone. Margaery of House Tyrell came to us a sinner. She stood before the gods in the holy sept and lied. She turned a blind eye to her brother’s sins. She disgraces her house, the king, and herself."
19588,CAPTAIN,6,56,blood of my blood,GREAT SEPT OF BAELOR - STEPS," Company, halt! Face front! Turn!"
19589,HIGH SPARROW,6,56,blood of my blood,GREAT SEPT OF BAELOR - STEPS, Lord Tyrell.
19590,HIGH SPARROW,6,56,blood of my blood,GREAT SEPT OF BAELOR - STEPS, Ser Jaime.
19591,JAIME,6,56,blood of my blood,GREAT SEPT OF BAELOR - STEPS, Sorry to interrupt. We’re here for Queen Margaery and Ser Loras Tyrell. Give them to us and we’ll be on our way.
19592,HIGH SPARROW,6,56,blood of my blood,GREAT SEPT OF BAELOR - STEPS, I don’t have the authority to give them to you. And you don’t have the authority to take them.
19593,CAPTAIN,6,56,blood of my blood,GREAT SEPT OF BAELOR - STEPS, Lock spears!
19594,JAIME,6,56,blood of my blood,GREAT SEPT OF BAELOR - STEPS," I speak for King Tommen of House Baratheon, First of His Name."
19595,HIGH SPARROW,6,56,blood of my blood,GREAT SEPT OF BAELOR - STEPS, The gods don’t recognize his authority in this matter.
19596,JAIME,6,56,blood of my blood,GREAT SEPT OF BAELOR - STEPS, You already insulted one great house. It won’t happen twice. Every last sparrow will die before Margaery walks down that street.
19597,HIGH SPARROW,6,56,blood of my blood,GREAT SEPT OF BAELOR - STEPS, To die in the service of the gods would please each and every one of us. We yearn for it. But there is no call for it today. There will be no walk of atonement.
19598,CAPTAIN,6,56,blood of my blood,GREAT SEPT OF BAELOR - STEPS, Order up!
19599,HIGH SPARROW,6,56,blood of my blood,GREAT SEPT OF BAELOR - STEPS, Queen Margaery has already atoned for her sins by bringing another into the true light of the Seven.
19600,HIGH SPARROW,6,56,blood of my blood,GREAT SEPT OF BAELOR - STEPS, Together we announce a new age of harmony. A holy alliance between the Crown and the Faith.
19601,WOMAN,6,56,blood of my blood,GREAT SEPT OF BAELOR - STEPS," Long live King Tommen and bless you, Queen Margaery!"
19602,TOMMEN,6,56,blood of my blood,GREAT SEPT OF BAELOR - STEPS, The crown and the faith are the twin pillars upon which the world rests. Together we will restore the Seven Kingdoms to glory.
19603,MACE,6,56,blood of my blood,GREAT SEPT OF BAELOR - STEPS, What’s happening?
19604,OLENNA,6,56,blood of my blood,GREAT SEPT OF BAELOR - STEPS, He’s beaten us. That’s what’s happening.
19605,TOMMEN,6,56,blood of my blood,RED KEEP - THRONE ROOM," When you attack the Faith, you attack the Crown. Anyone who attacks the Crown is unfit to serve as Lord Commander of the Kingsguard."
19606,JAIME,6,56,blood of my blood,RED KEEP - THRONE ROOM, I’ve been a member of the Kingsguard since before you were born. You don’t have to do this. You don’t have to do anything.
19607,TOMMEN,6,56,blood of my blood,RED KEEP - THRONE ROOM, I have to answer to the gods.
19608,JAIME,6,56,blood of my blood,RED KEEP - THRONE ROOM, Not when you’re sitting in that chair.
19609,TOMMEN,6,56,blood of my blood,RED KEEP - THRONE ROOM, The Crown’s decision on this matter is final.
19610,JAIME,6,56,blood of my blood,RED KEEP - THRONE ROOM, Will I be walking naked in the streets? Or will I spend a few months in the sept dungeons first to teach me about the gods’ mercy?
19611,TOMMEN,6,56,blood of my blood,RED KEEP - THRONE ROOM," You have served your house and your king faithfully for many years. And you will continue to do so. But not in this city.THE CROSSING - DINING HALLWALDER FREY is sitting in a high chair addressing two of his sons, BLACK WALDER and LOTHAR. One of his young daughter stands beside him. Many other family members sit at the tables, eating."
19612,WALDER,6,56,blood of my blood,RED KEEP - THRONE ROOM, You’ve lost it?
19613,BLACK WALDER,6,56,blood of my blood,RED KEEP - THRONE ROOM," Yes, father."
19614,WALDER,6,56,blood of my blood,RED KEEP - THRONE ROOM," It’s a castle, not a bloody sheep. Presumably you still know where it is. You didn’t lose Riverrun. You let the Blackfish take it from you."
19615,LOTHAR,6,56,blood of my blood,RED KEEP - THRONE ROOM, He surprised us. He knows the castle better than anyone.
19616,WALDER,6,56,blood of my blood,RED KEEP - THRONE ROOM," You did lose the Blackfish after the Red Wedding. You had him right here in this hall and you let him leave. Then when I told you to hunt him down and kill him, you couldn’t find him. That’s what it means to lose something. Now he’s come back and taken Riverrun."
19617,BLACK WALDER,6,56,blood of my blood,RED KEEP - THRONE ROOM, I don’t think it’s fair to blame us- -
19618,WALDER,6,56,blood of my blood,RED KEEP - THRONE ROOM," For 300 years we kissed Tully boots, swore oaths to them and their stinking fish banners. Not again. Riverrun is ours. Take it back."
19619,BLACK WALDER,6,56,blood of my blood,RED KEEP - THRONE ROOM, We don’t have the men.
19620,WALDER,6,56,blood of my blood,RED KEEP - THRONE ROOM, We’ve got 10 times as many men as the damn Blackfish.
19621,BLACK WALDER,6,56,blood of my blood,RED KEEP - THRONE ROOM, The Mallisters have risen against us. And the Blackwoods.
19622,LOTHAR,6,56,blood of my blood,RED KEEP - THRONE ROOM," The Brotherhood Without Banners is rallying the commoners against us, raiding our supply trains and camps."
19623,BLACK WALDER,6,56,blood of my blood,RED KEEP - THRONE ROOM, Riverrun can withstand a siege for a year.
19624,WALDER,6,56,blood of my blood,RED KEEP - THRONE ROOM," If I want excuses, I’ll put her in charge. They’re laughing at us. All across the Riverlands right down to King’s Landing, they’re laughing at us."
19625,WALDER,6,56,blood of my blood,RED KEEP - THRONE ROOM," I hear it in my sleep! I’m not dead yet, unfortunately for you. And I’ll not leave this world until they all choke on that laughter. Take that castle back."
19626,LOTHAR,6,56,blood of my blood,RED KEEP - THRONE ROOM," He’ll never yield, Father."
19627,WALDER,6,56,blood of my blood,RED KEEP - THRONE ROOM," Oh, he’ll yield."
19628,WALDER,6,56,blood of my blood,RED KEEP - THRONE ROOM," You’ll show him the knife you used to kill Robb Stark’s child in his whore mother’s belly, and you’ll show him the knife you used to open his niece’s throat. And you’ll remind him who it was that got married at the Red Wedding in the first place. His nephew."
19629,WALDER,6,56,blood of my blood,RED KEEP - THRONE ROOM," Cheer up, Lord Edmure. You’re going home.INT. RED KEEP - CERSEI’S CHAMBERJAIME and CERSEI are sitting in chairs across the room from each other."
19630,JAIME,6,56,blood of my blood,RED KEEP - THRONE ROOM, I’m being sent to deal with the Blackfish. Apparently Walder Frey can’t manage it on his own because he’s 400 years old. Sent me with an army to the Riverlands and a siege that could last months.
19631,CERSEI,6,56,blood of my blood,RED KEEP - THRONE ROOM, BEtter you’re elsewhere at the head of an army than in the sept dungeons.
19632,JAIME,6,56,blood of my blood,RED KEEP - THRONE ROOM, I’m not going to the Riverlands.
19633,CERSEI,6,56,blood of my blood,RED KEEP - THRONE ROOM," What, then?"
19634,JAIME,6,56,blood of my blood,RED KEEP - THRONE ROOM, I’m going to give Bronn the largest bag of gold anyone’s ever seen and have him gather the best killers he knows. I’ll take them to the sept and I’ll remove the High Sparrow’s head and every other sparrow head I can find.
19635,CERSEI,6,56,blood of my blood,RED KEEP - THRONE ROOM, You can’t.
19636,JAIME,6,56,blood of my blood,RED KEEP - THRONE ROOM, He has our son! He stole our son! He’s torn our family apart. How should we treat people who tear us apart?
19637,CERSEI,6,56,blood of my blood,RED KEEP - THRONE ROOM," We should treat them without mercy and we will. But if you kill the High Sparrow, you won’t leave the sept alive. And without you, this is all for nothing. Stand at the head of our army where you belong, where Father wanted you. Show our men where their loyalties belong. Show them what lannisters are, what we do to our enemies. And take that stupid little castle back because it’s ours and because you can."
19638,JAIME,6,56,blood of my blood,RED KEEP - THRONE ROOM, You’ll stand trial soon. I need to he here for you.
19639,CERSEI,6,56,blood of my blood,RED KEEP - THRONE ROOM," It will be a trial by combat. I have the Mountain. They’ve made us both stronger, all of them."
19640,CERSEI,6,56,blood of my blood,RED KEEP - THRONE ROOM, They have no idea how strong we are. No idea what we’re going to do to them.
19641,CERSEI,6,56,blood of my blood,RED KEEP - THRONE ROOM, We’ve always been together. We’ll always be together. We’re the only two people in the world.
19642,MEERA,6,56,blood of my blood,RED KEEP - THRONE ROOM, Why did you help us?
19643,RIDER,6,56,blood of my blood,RED KEEP - THRONE ROOM, The Three-Eyed Raven sent for me.
19644,MEERA,6,56,blood of my blood,RED KEEP - THRONE ROOM, The Three-Eyed Raven’s dead.
19645,RIDER,6,56,blood of my blood,RED KEEP - THRONE ROOM, Now he lives again.
19646,RIDER,6,56,blood of my blood,RED KEEP - THRONE ROOM," When I last saw you, you were a boy. A fearless boy. Loved to climb the castle walls, frighten his mother."
19647,BRAN,6,56,blood of my blood,RED KEEP - THRONE ROOM, Who are you?
19648,BRAN,6,56,blood of my blood,RED KEEP - THRONE ROOM, Uncle Benjen. The last letter Jon wrote me said you had been lost beyond the Wall.
19649,BENJEN,6,56,blood of my blood,RED KEEP - THRONE ROOM, I led a ranging party deep into the North to find White Walkers. They found us. A white walker stabbed me in the gut with a sword of ice. Left me there to die. To turn. The Children found me. Stopped the walker’s magic from taking hold.
19650,BRAN,6,56,blood of my blood,RED KEEP - THRONE ROOM, How?
19651,BENJEN,6,56,blood of my blood,RED KEEP - THRONE ROOM, The same way they made the Walkers in the first place. You saw it yourself.
19652,BRAN,6,56,blood of my blood,RED KEEP - THRONE ROOM, Dragonglass. A shard of dragonglass plunged into your heart.
19653,BENJEN,6,56,blood of my blood,RED KEEP - THRONE ROOM, You are the Three-Eyed Raven now.
19654,BRAN,6,56,blood of my blood,RED KEEP - THRONE ROOM, I didn’t have time to learn. I can’t control anything.
19655,BENJEN,6,56,blood of my blood,RED KEEP - THRONE ROOM, You must learn to control it before the Night King comes.
19656,BENJEN,6,56,blood of my blood,RED KEEP - THRONE ROOM, Drink.
19657,BENJEN,6,56,blood of my blood,RED KEEP - THRONE ROOM," One way or another, he will find his way to the world of men. When he does, you will be there waiting for him. And you will be ready.EXT. ESSOS ARID LANDSDAENERYS and DAARIO are leading the Dothraki horde on horseback. DAARIO shouts in Dothraki and raises his hand, halting the horde. DAENERYS stares at the face of a mountain crag in the distance."
19658,DAARIO,6,56,blood of my blood,RED KEEP - THRONE ROOM, Everything all right?
19659,DAENERYS,6,56,blood of my blood,RED KEEP - THRONE ROOM, How many days’ ride to Meereen?
19660,DAARIO,6,56,blood of my blood,RED KEEP - THRONE ROOM, A week at best.
19661,DAENERYS,6,56,blood of my blood,RED KEEP - THRONE ROOM, How many ships will I need to bring my khalasar to Westeros?
19662,DAARIO,6,56,blood of my blood,RED KEEP - THRONE ROOM," Dothraki and all their horses, the Unsullied, the Second Sons- - 1,000 ships easily. Probably more."
19663,DAENERYS,6,56,blood of my blood,RED KEEP - THRONE ROOM, And who has that many?
19664,DAARIO,6,56,blood of my blood,RED KEEP - THRONE ROOM, Nobody.
19665,DAENERYS,6,56,blood of my blood,RED KEEP - THRONE ROOM, Nobody yet.
19666,DAARIO,6,56,blood of my blood,RED KEEP - THRONE ROOM, So we ride for Meereen and after that we sail for Westeros. What then?
19667,DAENERYS,6,56,blood of my blood,RED KEEP - THRONE ROOM, I take what is mine.
19668,DAARIO,6,56,blood of my blood,RED KEEP - THRONE ROOM, You weren’t made to sit on a chair in a palance.
19669,DAENERYS,6,56,blood of my blood,RED KEEP - THRONE ROOM, What was I made for?
19670,DAARIO,6,56,blood of my blood,RED KEEP - THRONE ROOM," You’re a conqueror, Daenerys Stormborn."
19671,DAENERYS,6,56,blood of my blood,RED KEEP - THRONE ROOM, Wait here.
