,Unnamed: 0,Person,SeasonNr,EpisodeID,EpisodeTitle,Scene,ScreenLine,scene_locations
17159,18023,margaery tyrell,6,51,the red woman,RED KEEP - CERSEI’S CHAMBER_3,I have nothing to confess.,red keep
17160,18024,high sparrow,6,51,the red woman,RED KEEP - CERSEI’S CHAMBER_3,So you believe you are pure? Perfect? Wholly without sin?,red keep
17161,18025,margaery tyrell,6,51,the red woman,RED KEEP - CERSEI’S CHAMBER_3,None of us are.,red keep
17162,18026,high sparrow,6,51,the red woman,RED KEEP - CERSEI’S CHAMBER_3,You have started down the path. But you have many miles to go..,red keep
17163,18027,doran martell,6,51,the red woman,RED KEEP - CERSEI’S CHAMBER_3,I always envied Oberyn. He lived. He truly lived. Sailed around the world. Fought men from every country. Lay with the most beautiful women alive.,red keep
17164,18028,ellaria sand,6,51,the red woman,RED KEEP - CERSEI’S CHAMBER_3,And men.,red keep
17165,18029,doran martell,6,51,the red woman,RED KEEP - CERSEI’S CHAMBER_3,"And men. He experienced everything, while I sat here in Dorne trying my best to keep my people alive and well fed. But that is life. We each have our roles.",red keep
17166,18030,doran martell,6,51,the red woman,RED KEEP - CERSEI’S CHAMBER_3,Oberyn was born to be an adventurer. And I was born to rule.,red keep
17167,18031,ellaria sand,6,51,the red woman,RED KEEP - CERSEI’S CHAMBER_3,"The gods are not fools. You would have been a lousy adventurer. And Oberyn, pfft, he would have been a terrible ruler.",red keep
17168,18032,doran martell,6,51,the red woman,RED KEEP - CERSEI’S CHAMBER_3,"Your mother is a brilliant woman, you know that?",red keep
17169,18034,doran martell,6,51,the red woman,RED KEEP - CERSEI’S CHAMBER_3,The Princess Myrcella…,red keep
17170,18035,ellaria sand,6,51,the red woman,RED KEEP - CERSEI’S CHAMBER_3,"When was the last time you left this palace? You don’t know your own people. Their disgust for you. Elia Martell raped and murdered, and you did nothing. Oberyn martell butchered, and you did nothing. You’re not a Dornishman. You’re not our prince.",red keep
17171,18036,doran martell,6,51,the red woman,RED KEEP - CERSEI’S CHAMBER_3,My son Trystane…,red keep
17172,18037,ellaria sand,6,51,the red woman,RED KEEP - CERSEI’S CHAMBER_3,Your son is weak just like you. And weak men will never rule Dorne again.,red keep
17173,18038,trystane martell,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,I told you I’m not hungry.,sunspear
17174,18039,obara sand,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,We’re not here to feed you.,sunspear
17175,18040,obara sand,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,We’re here to kill you.,sunspear
17176,18041,nymeria,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,You want her to do it or me?,sunspear
17177,18042,trystane martell,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,We are family. I don’t want to hurt you.,sunspear
17178,18043,nymeria,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,Her or me?,sunspear
17179,18044,nymeria,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,Good.,sunspear
17180,18045,obara sand,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,Smart boy.,sunspear
17181,18046,nymeria,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,"You’re a greedy bitch, you know that?",sunspear
17182,18047,tyrion lannister,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,We’re never going to fix what’s wrong with this city from the top of an 800-foot pyramid.,sunspear
17183,18048,tyrion lannister,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,We’ll be fine. We’re dressed like common merchants.,sunspear
17184,18049,varys,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,You walk like a rich person.,sunspear
17185,18050,tyrion lannister,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,You’ve spent a lot of time studying the way rich people walk?,sunspear
17186,18051,varys,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,You walk as though the paving stones were your personal property. I used to steal from people like you when I was a boy.,sunspear
17187,18052,tyrion lannister,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,It’s a good thing you’re not a boy anymore...because you have no cock.,sunspear
17188,18053,tyrion lannister,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,For your baby. To eat.,sunspear
17189,18054,varys,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,She thinks you want to eat her baby.,sunspear
17190,18055,varys,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,"His Valyrian is terrible. He only wants to give you money, so your baby can eat.",sunspear
17191,18056,varys,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,Mhysa means mother in Valyrian.,sunspear
17192,18057,tyrion lannister,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,I know what mhysa means.,sunspear
17193,18058,varys,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,Who wrote it?,sunspear
17194,18059,tyrion lannister,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,Hard to know. Our queen is not as popular in Meereen as she used to be.,sunspear
17195,18060,varys,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,The Sons of the Harpy?,sunspear
17196,18061,tyrion lannister,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,"Very possibly. Daenerys Targaryen took away their most valuable property, told them human beings weren’t even property to begin with. You can see why they’re unhappy. Of course, it could also be the freed men.",sunspear
17197,18063,red priest,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,"The Lord of Light sent the Mother of Dragons to you, and those who love the darkness chased her away.",sunspear
17198,18064,tyrion lannister,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,Many of the former slaves feel that Daenerys has abandoned them.,sunspear
17199,18065,varys,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,She did fly away on a dragon and not come back.,sunspear
17200,18066,red priest,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,"How will you respond? Will you wring your hands, while you wait for the Mother of Dragons to return? Or will you  you take up her flames yourselves? Will you fight for your own salvation, now that Queen Daenerys is not here to fight for you?",sunspear
17201,18067,tyrion lannister,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,It’s a problem.,sunspear
17202,18068,tyrion lannister,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,"Fear has brought Meereen to a standstill. Whoever you are, wherever you go, someone in this city wants to murder you. We can’t fight an enemy we don’t know.",sunspear
17203,18069,varys,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,"The Sons of the Harpy planned their attack in the fighting pits very carefully, which means they take orders from someone.",sunspear
17204,18070,tyrion lannister,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,And have you started looking for that someone?,sunspear
17205,18071,varys,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,"My little birds have already taken wing. Soon they’ll return, singing songs of men in gold masks.",sunspear
17206,18072,tyrion lannister,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,"Well, we won’t be sailing to Westeros anytime soon.EXT. ESSOS COUNTRYSIDE - DAYJORAH and DAARIO are riding horses across the countryside. Cut to JORAH kneeling. He is lifting the charred skull of a ram. DAARIO remains on his horse.",sunspear
17207,18073,daario naharis,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,Goat?,sunspear
17208,18074,jorah mormont,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,Ram.,sunspear
17209,18075,daario naharis,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,You think our friend got him?,sunspear
17210,18076,jorah mormont,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,Don’t know anything else that can melt a ram’s horn.,sunspear
17211,18077,daario naharis,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,"We’re on the right path, then.",sunspear
17212,18078,daario naharis,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,Perhaps she’s tired of being queen. I don’t think she likes it very much.,sunspear
17213,18079,jorah mormont,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,She’s too smart to like it.,sunspear
17214,18080,daario naharis,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,"Maybe she’s flown somewhere else, somewhere far away from men like us.",sunspear
17215,18081,jorah mormont,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,I’ve been all over the world. There’s no escaping men like us.,sunspear
17216,18082,daario naharis,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,"There’s no escaping her, eh? You keep coming back. Why?",sunspear
17217,18083,jorah mormont,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,You know why.,sunspear
17218,18084,daario naharis,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,isn’t it frustrating wanting someone who doesn’t want you back?,sunspear
17219,18085,jorah mormont,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,Of course it is.,sunspear
17220,18086,daario naharis,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,"You’re a romantic. I admire that. Sometimes I look at you and I think, “So that’s what I’ll be like when I grow old.”",sunspear
17221,18087,jorah mormont,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,If you grow old.,sunspear
17222,18088,daario naharis,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,If I grow old. I hope I do. I want to see what the world looks like when she’s done conquering it.,sunspear
17223,18089,jorah mormont,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,So do I.,sunspear
17224,18090,daario naharis,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,"Huh, an army?",sunspear
17225,18091,jorah mormont,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,Not an army. A horde.,sunspear
17226,18092,daario naharis,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,Dothraki?,sunspear
17227,18093,jorah mormont,6,51,the red woman,SUNSPEAR - TRYSTANE’S CHAMBER_1,They have her.EXT. ESSOS ARID LANDS - DAYThe Dothraki horde is traveling together in great numbers. DAENERYS is walking beside the horse of two Dothraki bloodriders. DAENERYS trips. BLOODRIDER #1 whips her. Both men laugh. They speak in Dothraki.,sunspear
17228,18107,khal moro,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,"Even if I was blind, I’d hear my wives say, “Cut off her head” and I’d know this woman was beautiful. I’m glad I’m not blind. Seeing a beautiful woman naked for the first time, what is better than that?",
17229,18109,khal moro,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,"Yes, killing another Khal.",
17230,18112,khal moro,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,Seeing a beautiful woman naked for the first time is among the five best things in life.,
17231,18113,daenerys targaryen,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,Do not touch me.,
17232,18114,daenerys targaryen,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,"I am Daenerys Stormborn of the House Targaryen, the First of Her Name, the Unburnt, Queen of Meereen, Queen of the Andals and the Rhoynar of the First Men, Khaleesi of the Great Grass Sea, Breaker of Chains and Mother of Dragons.",
17233,18115,khal moro,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,"You are nobody, the millionth of your name, Queen of Nothing, slave of Khal Moro. Tonight I will lie with you, and if the Great Stallion is kind, you will give me a son. Do you understand?",
17234,18116,daenerys targaryen,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,"I will not lie with you. And I will bear no children, for you, or anyone else. Not until the sun rises in the west, and sets in the east.",
17235,18118,khal moro,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,I like her. She has spirit.,
17236,18119,daenerys targaryen,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,"I was wife of Khal Drogo, son of Khal Bharbo.",
17237,18120,khal moro,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,Khal Drogo is dead.,
17238,18121,daenerys targaryen,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,I know. I burnt his body.,
17239,18122,khal moro,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,Forgive me. I did not know. It is forbidden to lie with a Khal’s widow. No one will touch you. You have my word.,
17240,18123,daenerys targaryen,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,"If you will escort me back to Meereen, I will see that your khalasar is given a thousand horses, as a sign of my gratitude.",
17241,18124,khal moro,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,"When a Khal dies, there is only one place for his Khaleesi.",
17242,18127,arya stark,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,Thank you.,
17243,18128,waif,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,"Are you listening, blind girl? Do you hear them talking? Do any of them talk to you? No. So sad.",
17244,18129,waif,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,"Stand and fight, blind girl.",
17245,18130,arya stark,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,I can’t see.,
17246,18131,waif,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,"That’s your problem, not mine.",
17247,18132,waif,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,See you tomorrow.,
17248,18134,davos seaworth,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,"Hear that, lads? Nothing to fear.",
17249,18136,davos seaworth,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,And some mutton. I’d like some mutton.,
17250,18138,davos seaworth,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,I’m not much of a hunter. I’ll need some food if I’m gonna make it south without starving.,
17251,18140,davos seaworth,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,"Thank you, Ser Alliser. We’ll discuss amongst ourselves and come back to you with an answer.",
17252,18141,davos seaworth,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,"Boys, I’ve been running from men like that ll my life. In my learned opinion, we open that door --",
17253,18142,night's watchman,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,And they’ll slaughter us all.,
17254,18144,davos seaworth,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,"Aye, but we don’t need to make it easy for them.",
17255,18146,night's watchman,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,It’s a sad fucking statement if Dolorous Edd is our only chance.,
17256,18147,davos seaworth,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,There’s always the Red Woman.,
17257,18148,night's watchman,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,What’s one redhead gonna do against 40 armed men?,
17258,18149,davos seaworth,6,51,the red woman,ESSOS ARID LANDS - DOTHRAKI SETTLEMENT_1,You haven’t seen her do what I’ve seen her do.,
17259,18150,rodrik cassel,6,52,home,VISION OF THE PAST - WINTERFELL_1,"Give him another go, Ned.",vision of the past
17260,18151,bran stark,6,52,home,VISION OF THE PAST - WINTERFELL_1,That’s my father. And my Uncle Benjen.,vision of the past
17261,18152,eddard stark,6,52,home,VISION OF THE PAST - WINTERFELL_1,Keep your shield up or I’ll ring your head like a bell.,vision of the past
17262,18153,bran stark,6,52,home,VISION OF THE PAST - WINTERFELL_1,They were all so happy.,vision of the past
17263,18154,three-eyed raven,6,52,home,VISION OF THE PAST - WINTERFELL_1,So were you once.,vision of the past
17264,18155,eddard stark,6,52,home,VISION OF THE PAST - WINTERFELL_1,Stop showing off.,vision of the past
17265,18156,benjen stark,6,52,home,VISION OF THE PAST - WINTERFELL_1,Lyanna!,vision of the past
17266,18157,bran stark,6,52,home,VISION OF THE PAST - WINTERFELL_1,My Aunt Lyanna. I’ve seen her statue in the crypt. My father never talked about her.,vision of the past
17267,18158,benjen stark,6,52,home,VISION OF THE PAST - WINTERFELL_1,Would you get out of here? We’re sparring.,vision of the past
17268,18159,lyanna stark,6,52,home,VISION OF THE PAST - WINTERFELL_1,Who are you gonna spar with when Ned goes off to the Eyrie?,vision of the past
17269,18160,benjen stark,6,52,home,VISION OF THE PAST - WINTERFELL_1,I don’t know.,vision of the past
17270,18161,lyanna stark,6,52,home,VISION OF THE PAST - WINTERFELL_1,What about him?,vision of the past
17271,18162,eddard stark,6,52,home,VISION OF THE PAST - WINTERFELL_1,"Wylis, come here.",vision of the past
17272,18163,bran stark,6,52,home,VISION OF THE PAST - WINTERFELL_1,Hodor?,vision of the past
17273,18164,benjen stark,6,52,home,VISION OF THE PAST - WINTERFELL_1,But he’s got giant’s blood.,vision of the past
17274,18165,eddard stark,6,52,home,VISION OF THE PAST - WINTERFELL_1,And you’ve got training. Sounds like a fair match to me.,vision of the past
17275,18166,lyanna stark,6,52,home,VISION OF THE PAST - WINTERFELL_1,Benjen always lifts his chin when he’s about to charge.,vision of the past
17276,18167,hodor,6,52,home,VISION OF THE PAST - WINTERFELL_1,"And lowers it when he’s going to dodge, my lady.",vision of the past
17277,18168,bran stark,6,52,home,VISION OF THE PAST - WINTERFELL_1,Hodor talks?,vision of the past
17278,18170,eddard stark,6,52,home,VISION OF THE PAST - WINTERFELL_1,"Oh, Nan, look at the size of him. If he ever learned to fight, he’d be unstoppable.",vision of the past
17279,18172,three-eyed raven,6,52,home,VISION OF THE PAST - WINTERFELL_1,It is time to go.,vision of the past
17280,18173,bran stark,6,52,home,VISION OF THE PAST - WINTERFELL_1,"Please, a little longer.",vision of the past
17281,18174,bran stark,6,52,home,GREAT WEIRWOOD TREE - CAVE_1,You finally show me something I care about and then you drag me away.,great weirwood tree
17282,18175,three-eyed raven,6,52,home,GREAT WEIRWOOD TREE - CAVE_1,"It is beautiful beneath the sea, but if you stay too long, you’ll drown.",great weirwood tree
17283,18176,bran stark,6,52,home,GREAT WEIRWOOD TREE - CAVE_1,I wasn’t drowning. I was home.,great weirwood tree
17284,18177,bran stark,6,52,home,GREAT WEIRWOOD TREE - CAVE_1,Wylis.,great weirwood tree
17285,18178,hodor,6,52,home,GREAT WEIRWOOD TREE - CAVE_1,Hodor.,great weirwood tree
17286,18179,bran stark,6,52,home,GREAT WEIRWOOD TREE - CAVE_1,I saw you as a boy. You could talk. What happened?,great weirwood tree
17287,18180,hodor,6,52,home,GREAT WEIRWOOD TREE - CAVE_1,Hodor.,great weirwood tree
17288,18181,bran stark,6,52,home,GREAT WEIRWOOD TREE - CAVE_1,Where’s Meera?,great weirwood tree
17289,18182,hodor,6,52,home,GREAT WEIRWOOD TREE - CAVE_1,Hodor.,great weirwood tree
17290,18183,bran stark,6,52,home,GREAT WEIRWOOD TREE - CAVE_1,You shouldn’t be here. It’s not safe outside the cave.,great weirwood tree
17291,18184,meera reed,6,52,home,GREAT WEIRWOOD TREE - CAVE_1,It’s not safe anywhere.,great weirwood tree
17292,18185,bran stark,6,52,home,GREAT WEIRWOOD TREE - CAVE_1,I saw that Hodor wasn’t always Hodor.,great weirwood tree
17293,18186,hodor,6,52,home,GREAT WEIRWOOD TREE - CAVE_1,Hodor.,great weirwood tree
17294,18187,bran stark,6,52,home,GREAT WEIRWOOD TREE - CAVE_1,His real name is Wylis. And he could talk and fight and -- and then --,great weirwood tree
17295,18188,bran stark,6,52,home,GREAT WEIRWOOD TREE - CAVE_1,What’s wrong?,great weirwood tree
17296,18189,bran stark,6,52,home,GREAT WEIRWOOD TREE - CAVE_1,The Three-Eyed Raven says there’s a war coming.,great weirwood tree
17297,18190,meera reed,6,52,home,GREAT WEIRWOOD TREE - CAVE_1,And we’re going to fight it in there.,great weirwood tree
17298,18191,child of the forest,6,52,home,GREAT WEIRWOOD TREE - CAVE_1,Brandon Stark needs you.,great weirwood tree
17299,18192,meera reed,6,52,home,GREAT WEIRWOOD TREE - CAVE_1,For what? I sit in there and I watch him have his visions and nothing ever happens.,great weirwood tree
17300,18193,child of the forest,6,52,home,GREAT WEIRWOOD TREE - CAVE_1,"He isn’t going to stay there forever. And out there he needs you.EXT. CASTLE BLACK COURTYARD - NIGHTThe Night’s Watch members allied to ALLISER THORNE are poised with crossbows pointed at the room DAVOS and the other Night’s Watch members faithful to JON SNOW are in. ALLISER THORNE is outside the door to the room, accompanied by several others who are loyal to him. Inside the room, JON SNOW’s body remains on the table. DAVOS, the faithfuls, and GHOST are all standing.",great weirwood tree
17301,18195,davos seaworth,6,52,home,GREAT WEIRWOOD TREE - CAVE_1,I’ve never been much of a fighter.,great weirwood tree
17302,18196,davos seaworth,6,52,home,GREAT WEIRWOOD TREE - CAVE_1,Apologies for what you’re about to see.,great weirwood tree
17303,18201,dolorous edd,6,52,home,GREAT WEIRWOOD TREE - CAVE_1,The only traitors here are the ones who shoved their knives into their Lord Commander’s heart.,great weirwood tree
17304,18203,tormund,6,52,home,GREAT WEIRWOOD TREE - CAVE_1,Until you.,great weirwood tree
17305,18204,dolorous edd,6,52,home,GREAT WEIRWOOD TREE - CAVE_1,Throw them into the cells where they belong.,great weirwood tree
17306,18205,tormund,6,52,home,GREAT WEIRWOOD TREE - CAVE_1,Took a lot of knives. I’ll have my men get the wood for a fire. Bodies to burn.EXT. KING’S LANDING COMMONS - DAYMany male commoners are gathered together at a place for eating. They are all watching one commoner man tell a story.,great weirwood tree
17307,18208,cersei lannister,6,52,home,RED KEEP - CERSEI’S CHAMBER_5,Get out of my way.,red keep
17308,18210,cersei lannister,6,52,home,RED KEEP - CERSEI’S CHAMBER_5,What are the king’s orders?,red keep
17309,18212,cersei lannister,6,52,home,RED KEEP - CERSEI’S CHAMBER_5,You’re barring me from attending my own daughter’s funeral?,red keep
17310,18214,cersei lannister,6,52,home,RED KEEP - CERSEI’S CHAMBER_5,I would like to speak to my son.,red keep
17311,18216,tommen baratheon,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,She grew up.,king's landing
17312,18217,jaime lannister,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,Almost.,king's landing
17313,18218,tommen baratheon,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,Have we caught Prince Trystane’s killers? I expect it was Mother.,king's landing
17314,18219,jaime lannister,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,Your mother wouldn’t do that.,king's landing
17315,18220,tommen baratheon,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,"Yes, she would.",king's landing
17316,18221,jaime lannister,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,Are you angry with her?,king's landing
17317,18222,tommen baratheon,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,Of course not.,king's landing
17318,18223,jaime lannister,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,Then why didn’t you let her come? She has every right to be here.,king's landing
17319,18224,tommen baratheon,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,They told me she wouldn’t be allowed in the sept. If she had tried --,king's landing
17320,18225,jaime lannister,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,"They’re not putting your mother in a cell ever again. Not while I’m here. Why haven’t you gone to see her? Everything she endured, she did it for you.",king's landing
17321,18226,tommen baratheon,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,Don’t you think I know that? I’m sorry. But I can’t.,king's landing
17322,18227,jaime lannister,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,Why not?,king's landing
17323,18228,tommen baratheon,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,"When the Faith Militant seized her and Margaery, what did I do? When they paraded her through the streets like a whore, what did I do?",king's landing
17324,18229,jaime lannister,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,We all fail sometimes.,king's landing
17325,18230,tommen baratheon,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,"The king is supposed to be the Protector of the Realm. If I can’t even protect my own wife or my own mother, what good am I?",king's landing
17326,18231,jaime lannister,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,Go and see your mother and ask her to forgive you.,king's landing
17327,18232,high sparrow,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,Your Grace. Lord Commander.,king's landing
17328,18233,tommen baratheon,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,I want to see my wife.,king's landing
17329,18234,high sparrow,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,The gods wait for Queen Margaery to confess her crimes and seek their mercy. The king must wait as well.,king's landing
17330,18235,jaime lannister,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,"Go and see your mother, Tommen.",king's landing
17331,18236,jaime lannister,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,You’re a bold man.,king's landing
17332,18237,high sparrow,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,"On the contrary. I fear a great deal. The Father, the Mother, the Warrior.",king's landing
17333,18238,high sparrow,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,Do you know why we use these stones? To remind us not to fear death. We close our eyes on this world and open them on the next.,king's landing
17334,18239,jaime lannister,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,You must long for the next life.,king's landing
17335,18240,high sparrow,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,"In truth, I fear that, too.",king's landing
17336,18241,jaime lannister,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,You imprisoned and humiliated my sister.,king's landing
17337,18242,high sparrow,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,Your sister sought the gods’ mercy and atoned for her sin.,king's landing
17338,18243,jaime lannister,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,What about my sins?,king's landing
17339,18244,jaime lannister,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,"I broke a sacred oath and stabbed my king in the back. I killed my own cousin. When the gods judged my brother guilty, I helped him escape their justice. What atonement do I deserve?",king's landing
17340,18245,high sparrow,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,You would spill blood in this holy place?,king's landing
17341,18246,jaime lannister,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,"Oh, the gods won’t mind. They’ve spilled more blood than the rest of us combined.",king's landing
17342,18247,high sparrow,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,"Go on, then. I deserve it. We all do. We are weak, vain creatures. We live only by the Mother’s mercy.",king's landing
17343,18248,jaime lannister,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,They should be closer if you mean for them to save you.,king's landing
17344,18249,high sparrow,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,I don’t. They’d never reach me before you struck.,king's landing
17345,18250,jaime lannister,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,I’ve fought against worse odds.,king's landing
17346,18251,high sparrow,6,52,home,KING'S LANDING - GREAT SEPT OF BAELOR_1,"No doubt many of us would fall. But who are we, hmm? We have no names, no family. Every one of us is poor and powerless. And yet together, we can overthrow an empire.",king's landing
17347,18252,tommen baratheon,6,52,home,RED KEEP - CERSEI’S CHAMBER_7,Mother.,red keep
